Review_ID,Review_ID#,Review_IDtoID#,Review_OutofScopeBool,Review_SentenceID,Review_Opinion_Category,Review_Opinion_From,Review_Opinion_Polarity,Review_Opinion_Target,Review_Opinion_To,Review_Text
1470286,96,1470286:3,,514,FOOD#PRICES,0,negative,NULL,0,A little overpriced but worth it once you take a bite.
1470286,96,1470286:3,,514,FOOD#QUALITY,0,positive,NULL,0,A little overpriced but worth it once you take a bite.
1470334,97,1470334:0,,515,,,,,,"Growing up in NY, I have eaten my share of bagels."
1470334,97,1470334:1,,516,FOOD#QUALITY,63,positive,bagel,68,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.
1470334,97,1470334:2,,517,FOOD#QUALITY,4,positive,bagels,10,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
1470334,97,1470334:2,,517,FOOD#STYLE_OPTIONS,4,positive,bagels,10,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size."
1470334,97,1470334:3,,518,FOOD#QUALITY,71,positive,salads,77,They have a huge selection of different cream cheeses and all of their salads are great.
1470334,97,1470334:3,,518,FOOD#STYLE_OPTIONS,40,positive,cream cheeses,53,They have a huge selection of different cream cheeses and all of their salads are great.
1470334,97,1470334:4,,519,FOOD#QUALITY,4,positive,lox,7,The lox is always fresh too.
1470334,97,1470334:5,,520,RESTAURANT#GENERAL,0,positive,NULL,0,Highly recommended to all!
1471273,98,1471273:0,,521,,,,,,I have to agree with the previous reviewer.
1471273,98,1471273:1,,522,,,,,,I don't get it either.
1471273,98,1471273:2,,523,FOOD#QUALITY,23,negative,food,27,Not impressed with the food.
1471273,98,1471273:3,,524,RESTAURANT#PRICES,49,negative,resturant,58,Prices too high for this cramped and unappealing resturant.
1471273,98,1471273:3,,524,AMBIENCE#GENERAL,49,negative,resturant,58,Prices too high for this cramped and unappealing resturant.
1471273,98,1471273:4,,525,AMBIENCE#GENERAL,5,negative,ambiance,13,Zero ambiance to boot.
1476493,99,1476493:0,,526,RESTAURANT#GENERAL,15,negative,place,20,I thought this place was totally overrated.
1476493,99,1476493:1,,527,FOOD#QUALITY,0,neutral,NULL,0,Everything we had was good or ok....but definitely nothing great.
1476493,99,1476493:2,,528,AMBIENCE#GENERAL,4,positive,ambience,12,"The ambience was nice, but service wasn't so great."
1476493,99,1476493:2,,528,SERVICE#GENERAL,27,negative,service,34,"The ambience was nice, but service wasn't so great."
1476493,99,1476493:3,,529,RESTAURANT#GENERAL,0,negative,NULL,0,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices."
1476493,99,1476493:3,,529,RESTAURANT#PRICES,0,negative,NULL,0,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices."
1477631,100,1477631:0,,530,RESTAURANT#GENERAL,17,positive,Shabu-Shabu Restaurant,39,This is the BEST Shabu-Shabu Restaurant in the Try-State Area.
1477631,100,1477631:1,,531,FOOD#QUALITY,55,positive,food,59,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
1477631,100,1477631:1,,531,AMBIENCE#GENERAL,68,positive,feel,72,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.
1477631,100,1477631:2,,532,FOOD#QUALITY,37,positive,Shabu-Shabu,48,Thius is a must for anyone who loves Shabu-Shabu.
1486041,101,1486041:0,,533,AMBIENCE#GENERAL,4,positive,atmosphere,14,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo."
1486041,101,1486041:1,,534,RESTAURANT#MISCELLANEOUS,4,positive,owner,9,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:1,,534,RESTAURANT#MISCELLANEOUS,14,positive,staff,19,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:1,,534,AMBIENCE#GENERAL,73,positive,ambiance,81,The owner and staff are all Japanese as well and that adds to the entire ambiance.
1486041,101,1486041:2,,535,FOOD#STYLE_OPTIONS,27,negative,menu,31,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:2,,535,FOOD#QUALITY,0,positive,NULL,0,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:2,,535,FOOD#STYLE_OPTIONS,0,positive,NULL,0,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art."
1486041,101,1486041:3,,536,RESTAURANT#GENERAL,0,positive,NULL,0,I must give it Yon out of Yon stars!
1486041,101,1486041:4,,537,FOOD#QUALITY,0,positive,Taxan,5,Taxan delicious!
1486041,101,1486041:5,,538,,,,,,Arigato Gozimas Yuka!
1490757,102,1490757:0,,539,,,,,,"This restaurant was recommended by a local...as a matter of fact, he made the reservation for us and said we would not be disappointed!"
1490757,102,1490757:1,,540,RESTAURANT#GENERAL,0,positive,NULL,0,We weren't!
1490757,102,1490757:2,,541,RESTAURANT#PRICES,0,positive,NULL,0,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:2,,541,SERVICE#GENERAL,49,positive,service,56,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:2,,541,FOOD#QUALITY,61,positive,food,65,The prices were CHEAP compared to the quality of service and food.
1490757,102,1490757:3,,542,RESTAURANT#GENERAL,0,positive,NULL,0,"We liked it so much, that we will always make it a point to dine here when we visit New York."
1496205,103,1496205:0,,543,,,,,,Went there for an office lunch.
1496205,103,1496205:1,,544,LOCATION#GENERAL,4,neutral,location,12,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:1,,544,AMBIENCE#GENERAL,17,neutral,ambience,25,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:1,,544,FOOD#QUALITY,40,positive,food,44,The location and ambience is Ok but the food is what makes up for it.
1496205,103,1496205:2,,545,FOOD#STYLE_OPTIONS,0,positive,NULL,0,There is a lot of variety even for people who eat vegetarian like me.
1496205,103,1496205:3,,546,FOOD#QUALITY,4,positive,green curry with vegetables,31,Try green curry with vegetables.
1496205,103,1496205:4,,547,FOOD#STYLE_OPTIONS,4,positive,quantity,12,"The quantity is also very good, you will come out satisfied."
1496205,103,1496205:5,,548,SERVICE#GENERAL,4,neutral,service,11,"The service is ok, some of the people didn't get what they asked for."
1496707,104,1496707:0,,549,RESTAURANT#GENERAL,0,positive,NULL,0,I was there on sat. for my birthday and we had an excellent time.
1496707,104,1496707:1,,550,FOOD#QUALITY,15,positive,ravioli,22,I had the best ravioli ever.
1496707,104,1496707:2,,551,DRINKS#QUALITY,4,positive,wine,8,The wine the service was very good too.
1496707,104,1496707:2,,551,SERVICE#GENERAL,13,positive,service,20,The wine the service was very good too.
1496707,104,1496707:3,,552,RESTAURANT#PRICES,0,neutral,NULL,0,Moderate prices.
1496707,104,1496707:4,,553,AMBIENCE#GENERAL,0,neutral,NULL,0,A little noise but I think that was because of our party!
1500453,105,1500453:0,,554,,,,,,Molto bene!
1500453,105,1500453:1,,555,AMBIENCE#GENERAL,25,positive,trattoria,34,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
1500453,105,1500453:1,,555,RESTAURANT#GENERAL,25,positive,trattoria,34,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.
1500453,105,1500453:2,,556,FOOD#QUALITY,4,positive,food,8,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,72,positive,dishes,78,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,33,positive,specials,41,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:2,,556,FOOD#QUALITY,49,positive,regular menu-fare,66,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment."
1500453,105,1500453:3,,557,FOOD#QUALITY,17,positive,parmesean porcini souffle,42,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite."
1500453,105,1500453:3,,557,FOOD#QUALITY,50,positive,lamb glazed with balsamic vinegar,83,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite."
1500453,105,1500453:4,,558,AMBIENCE#GENERAL,49,positive,candle-light,61,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,FOOD#QUALITY,63,positive,food,67,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,SERVICE#GENERAL,80,positive,service,87,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:4,,558,AMBIENCE#GENERAL,13,negative,tables,19,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate."
1500453,105,1500453:5,,559,RESTAURANT#GENERAL,0,positive,NULL,0,A guaranteeed delight!
1506491,106,1506491:0,,560,FOOD#QUALITY,99,positive,food,103,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,DRINKS#QUALITY,108,positive,wine,112,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,FOOD#PRICES,99,positive,food,103,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:0,,560,DRINKS#PRICES,108,positive,wine,112,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices."
1506491,106,1506491:1,,561,FOOD#QUALITY,19,positive,marinara/arrabiatta sauce,44,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:1,,561,FOOD#QUALITY,50,positive,mozzarella en Carozza,71,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:1,,561,FOOD#QUALITY,0,positive,NULL,0,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious."
1506491,106,1506491:2,,562,AMBIENCE#GENERAL,21,positive,back room,30,Check out the secret back room.
1506491,106,1506491:3,,563,,,,,,Old school meets New world.
1506491,106,1506491:4,,564,RESTAURANT#GENERAL,0,positive,NULL,0,I pray it stays open forever.
1506491,106,1506491:5,,565,RESTAURANT#GENERAL,10,positive,Emilio,16,Thank You Emilio.
1506491,106,1506491:6,,566,,,,,,Ciao Bella
1538149,107,1538149:0,,567,FOOD#QUALITY,12,positive,food,16,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:0,,567,SERVICE#GENERAL,18,positive,service,25,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:0,,567,RESTAURANT#PRICES,0,positive,NULL,0,"I found the food, service and value exceptional everytime I have been there."
1538149,107,1538149:1,,568,FOOD#QUALITY,4,positive,food,8,The food was authentic.
1538149,107,1538149:2,,569,FOOD#QUALITY,0,positive,NULL,0,I felt as though I were eating in Paris.
1538149,107,1538149:3,,570,SERVICE#GENERAL,4,positive,service,11,The service was excellent - friendly and attentive.
1538149,107,1538149:4,,571,RESTAURANT#PRICES,0,positive,NULL,0,The prices are wonderfully low.
1538149,107,1538149:5,,572,DRINKS#STYLE_OPTIONS,10,positive,wine choices,22,Very good wine choices.
1543345,108,1543345:0,,573,,,,,,I can't believe people complain about no cheese sticks?
1543345,108,1543345:1,,574,FOOD#QUALITY,44,positive,pizza,49,Who has room for Cheesesticks with the best pizza in NYC!
1543345,108,1543345:2,,575,FOOD#QUALITY,8,positive,pepperoni,17,Get the pepperoni - YUM - and a family style salad.
1543345,108,1543345:2,,575,FOOD#QUALITY,32,positive,family style salad,50,Get the pepperoni - YUM - and a family style salad.
1543345,108,1543345:3,,576,SERVICE#GENERAL,6,positive,staff,11,Great staff.
1543345,108,1543345:4,,577,SERVICE#GENERAL,13,positive,service,20,Always great service!
1543345,108,1543345:5,,578,RESTAURANT#GENERAL,0,positive,NULL,0,I go twice a month!
1543345,108,1543345:6,,579,RESTAURANT#GENERAL,0,positive,NULL,0,Fantastic!
1561259,109,1561259:0,,580,FOOD#QUALITY,4,positive,food,8,"The food is good, I can't lie."
1561259,109,1561259:1,,581,SERVICE#GENERAL,8,negative,staff,13,But the staff was so horrible to us.
1561259,109,1561259:2,,582,SERVICE#GENERAL,4,negative,hostess,11,The hostess and the waitress were incredibly rude and did everything they could to rush us out.
1561259,109,1561259:2,,582,SERVICE#GENERAL,20,negative,waitress,28,The hostess and the waitress were incredibly rude and did everything they could to rush us out.
1561259,109,1561259:3,,583,SERVICE#GENERAL,40,negative,waitress,48,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.
1561259,109,1561259:4,,584,RESTAURANT#PRICES,5,negative,place,10,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:4,,584,FOOD#QUALITY,35,positive,food,39,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:4,,584,SERVICE#GENERAL,61,negative,service,68,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price."
1561259,109,1561259:5,,585,RESTAURANT#GENERAL,0,negative,NULL,0,Save yourself the time and trouble and skip this one!
1572027,110,1572027:0,,586,,,,,,I'll keep this short.
1572027,110,1572027:1,,587,RESTAURANT#GENERAL,0,neutral,Amma,4,Amma is nothing special.
1572027,110,1572027:2,,588,,,,,,The two star chefs left quite some time ago to open their own place.
1572027,110,1572027:3,,589,FOOD#QUALITY,37,negative,dishes,43,I ate here a week ago and found most dishes average at best and too expensive.
1572027,110,1572027:3,,589,FOOD#PRICES,37,negative,dishes,43,I ate here a week ago and found most dishes average at best and too expensive.
1572027,110,1572027:4,,590,RESTAURANT#GENERAL,0,negative,NULL,0,Will not be back.
